"uuid","final_delta"
"5d56fa03-28e5-4e69-a930-65522a46bb92","2"
"bf37a136-8aa6-440a-9901-9147da960e66","2"
"c1591130-2bd3-4ce2-a622-c27bc80fe871","2"
"41c6eac4-f72a-4a19-9933-6750af41d4f0","0"
"2b46b20d-60c8-4ca9-af3b-8838d59a5bbb","2"
"4b73e0b7-f928-4d02-970d-c5215c3acee5","2"
"ee269bc9-05d6-4c2c-8d85-41cd3774575e","2"
"6ae6c90e-4458-4550-81a5-59b0f8887e2f","2"
"ad410513-b39a-4a87-8416-6216879ad97c","1"
"d4ef6bf1-4901-4127-8dad-bf46dc4a8996","1"
"0b22a3c8-6d2e-46b8-b0af-58a24252f625","1"
"e83db986-e29d-4aa1-a571-8731ee483baa","2"
"a6985bd5-7a18-47fe-af1a-f63ebe9bc4bb","1"
"06adc43a-2ece-4aa1-84e9-b2e00f7c58d8","1"
"40b357c0-733d-4838-941e-14b001f1373c","1"
"69be0752-df80-4c8a-a031-26cb55a7614e","2"
"26375065-54cd-41ba-b024-7599a8ed1bba","2"
"bfee7806-b00d-4def-8671-7dc9028a72e2","2"
"940bc3b7-1822-4302-bcca-4352cc20255b","2"
"8b5a2c59-8944-4756-b25d-863b2c134f78","3"
"1d47bf03-b989-47f9-afb3-475f3c1ddb1c","2"
"39ac1887-c48c-41a0-8560-c0943f14566f","2"
"43c8cb90-c166-4e98-83cc-284316b9eca3","1"
"a44ed2bf-957f-43e2-aacf-157fd2640c9d","2"
"fb0f1e5a-9ed7-4272-bb96-b1c162bf2697","2"
"a29da9a6-c4fc-4751-8aaf-a1aa9a199c6a","1"
"b77af7fe-14c3-47c8-9d4c-27787d7c1e1b","2"
"c57aa7bd-3704-48dc-9fb5-f46e742407fd","1"
"019cc87c-cbe3-4ecb-887b-2bfb7bc04822","1"
"22fd6f98-6624-4bd2-ad36-a9dadf74df2c","1"
"4ed8ce42-9955-4fbb-9c63-940405b9a1d9","2"
"d799517c-b2d8-4066-a6fd-9b7dc4d6fe14","2"
"a386831b-aaf1-4b76-8bd9-311fd5ad92aa","2"
"d60e6b56-c749-46a4-8208-fd86e603cc7a","2"
"d390b6ff-23c7-44ce-aac7-77ebab6b89c6","1"
"e505a85b-734e-4c45-a768-1a375b3893ff","2"
"8630979b-8dff-42ef-8409-07907850d05a","1"
"fb88e2c3-df9c-438b-bf8f-39b2882a02bc","0"
"2d8a7049-a30b-495f-a792-c4c5995a2256","2"
"bed1f840-6125-4d58-83ba-cb1841b04b6d","2"
"b5d21f6a-7c72-4865-8fe2-5fcc05da45f7","2"
"a4b51039-a13d-43c4-ab6e-9caad97806e3","1"
"98d3adda-d1f1-4f43-a907-ef59ecfaed90","2"
"976a80af-5484-4e71-b4d0-4a62653f5485","1"
"44009755-eccd-4b0f-a58d-fd8e72bc3cbe","2"
"6cd66854-dfba-41f9-9406-69a8c4505b6f","2"
"8c605311-909f-4fde-97f9-1025f9303497","1"
"ce6c2f24-c280-46df-888a-f5a8bb2a6748","1"
"ccae928c-bd87-4fbf-a591-1b87ba860547","1"
"cf15b496-9e8a-40e6-aff0-9f108cc05b6f","2"
"82e03ab0-5d04-4607-9928-88c614f9f819","1"
"29fec45b-de85-4786-9768-7afc89141ddb","1"
"d702e568-c8f7-4a05-9f62-8e1d9f401dec","1"
"51191536-72f7-47a6-8f79-94bd95846e5d","2"
"91b7be29-d01e-43e1-84b2-57f87be1c283","1"
"51e4eec7-c232-4c78-875e-9140dbbf5dc2","2"
"018e9a6b-f5c7-4e8b-83a8-05eb85ada795","1"
"d0c6601f-b730-4242-8319-f624d77fd975","1"
"216a2d9c-d553-46a4-a43d-8d1e2b580b78","1"
"d9d6eecf-09a2-474e-9966-cfa70739845c","1"
"045bef31-28cf-4867-aca2-ca70d6f40825","1"
"8b833730-ade3-4598-adf7-0d6de02fa84d","2"
"3f04ab5f-d525-4e48-86c7-ed3392103f0b","1"
"d24e4da8-9891-4859-bb20-aa7d760b1efd","2"
"f5dcf0c5-79aa-417e-ab39-50cc4a654896","2"
"830c9b02-1d2f-4850-ad85-892bcf2f971e","1"
"b2de49ac-9043-4b8e-b0dd-88e410cc997c","1"
"99f4fda6-988d-43e6-9a96-48a375b1d57d","1"
"ff4eac7e-ba53-41cc-8893-9b2d7ec1c648","1"
"9f3523ec-ca2d-46a5-bb2e-abe05dd118ff","1"
"ab45b9d0-783d-4e4e-868d-d4745c4be506","1"
"d69720dd-c353-4175-a283-5ec78d051fd2","2"
"3c5b6ad4-e4ae-470c-a60e-5ad96f240f0c","2"
"c9021d8f-25d3-44a1-bb68-8c6eb0ad283a","1"
"91d5e893-28cc-4cd1-9280-a8c3a3360514","1"
"93269399-516a-4fcd-9b9e-da029ff02f99","1"
"82a687e7-4cb7-4581-8dfb-ddadb9f258d4","2"
"bd0f08dc-c777-4505-a14d-faa0e69eecc2","2"
"c41707ea-0fbc-41be-b13e-bdba65b589e3","2"
"eddb4625-d66f-4c9a-9247-e21b15ae69e5","2"
"eae28d8b-6cb7-4b43-abbc-8508da5d0e13","1"
"9f5c7dc4-0532-467e-96f4-85b719b69350","1"
"c94cc066-61a1-41e1-a90e-389c49d72cb7","1"
"5b57c078-e029-4ca4-8cc5-9f89d1e71489","2"
"b3bd1525-eff4-4e4f-aa17-4cc932df6612","1"
"71f72500-c5c5-4d7c-9770-8b502e0329ef","1"
"7ae21762-409b-4e44-84ba-22d1e37f0f47","2"
"787f5db9-9aea-45ab-8967-82ca69efc02f","1"
"094a1367-68f9-4789-9c6b-ae51ab5f9285","2"
"e3360011-866e-4998-8f4b-eed9db918cf6","2"
"b82f57a1-f118-4174-aa0d-fe64fe141487","1"
"8178ff60-1c62-4c93-ab6c-7197a08b9179","2"
"c1cd5f46-ffdc-46a1-88ef-02d79219e5e9","2"
"f9c25264-94bb-421e-a9b6-486ca16b60d8","2"
"1f2f45c6-2e4d-40b0-81bc-ac6d57a96d55","1"
"9aec5413-abe3-4f6a-8fb0-8038ec8e0c4e","1"
"bbf84930-e4ac-487a-88f0-2843b024439b","0"
"c95ff59c-c9e2-4c62-8ac8-2ac25f87542e","2"
"915283fd-f471-4893-9f4a-dd3bbf4eda75","2"
"2ee5203f-e3ad-4e17-a3f0-599af00af1f2","1"
"ee1b7375-6486-414f-9b65-6e4df27c8bb3","2"
"2e7a53f2-8ce8-43f0-b458-1a9d2257992a","1"
"683b7bb7-6866-46e0-8358-cd6bfb516216","1"
"86dbdfc4-f3d3-40bb-99cf-a019601ace50","1"
"cf24d76e-e89d-4742-bbab-29004b1aa59a","1"
"212d4d83-3b0f-463b-907c-6afeef867df5","2"
"32c036c5-94da-42de-a39d-9a80d76b7429","1"
"fc561c67-2f0d-4741-b3de-22ddfc67fee2","1"
"b2d90854-30c7-4d53-899c-81b9c186b292","2"
"19460917-3c09-425e-a811-7d3dc612224b","2"
"62d790f5-1fe5-4fa4-9406-3bec32720236","1"
"dc7fc2a4-f40f-455b-9e30-693de6c6e451","1"
"8ebe1c0d-2961-40c8-97a8-22d7e924f9a6","1"
"dc4dfc84-a151-4216-a77b-0c6d320e93f1","1"
"d3d1f4f7-a5b5-48de-acce-b3f5dde62dce","2"
"77db828d-172b-4067-aa67-58373c55a17e","2"
"0b2d92e3-650a-4620-9ae9-a2a03b243791","2"
"26dab096-cd5e-45d0-922a-12d25a90cee1","2"
"7548fc25-0df9-426f-b187-08807189cd50","1"
"8e3e092a-6f86-4686-98c2-a799be799da3","2"
"e9a35d10-3a70-4fc1-956c-d96ac18fd72c","1"
"d7d70f53-e5a3-422c-a3c3-20bee649b658","1"
"0256e63b-2640-4ec6-aa76-209521b9cf79","2"
"a683de99-5efe-4107-86ce-a79a3aa42669","1"
"f3a8ad0c-cc0e-42a2-b6a9-5d4c77c3317a","2"
"b604a460-d630-4e16-ac79-316fdfcbba93","1"
"210606c9-e251-49a0-9382-b9e53ad131de","2"
"98cc7450-6dce-435c-a8e8-9491db1a348b","1"
"a278b6d4-f318-494c-9586-dbace83efff6","1"
"542a91d4-981c-497c-b321-c1c072befcd7","1"
"2627bfb0-ebde-452b-b73c-81b898d78d9d","2"
"95889a10-7123-4cc4-ba1c-d4b2ae854406","2"
"746b2171-2800-477a-a5a6-233d8b56f4f0","1"
"94e7029b-6026-4cf7-9bb0-0991139c46f3","2"
"175d0dbe-0dbf-4f05-8152-10b254e101fa","1"
"c1a1524b-1949-4970-b462-5d96c20a5aea","2"
"b8cb99b9-2d98-4588-9792-d5867695870e","2"
"4826c6ef-7760-4d8c-aada-cda674505284","1"
"8cef44ae-a0d6-4eb4-b963-2540c3ca1860","1"
"30d806ad-62d0-4081-bcb5-b17b3bc025e3","1"
"fc70696b-e205-4fa6-b204-b31ebf1bebe6","2"
"8af15bec-920d-470e-b629-39eba9f2bd20","1"
"2ed4fe05-31d4-40d7-925c-32f4658e74ba","2"
"5ce0f79d-540f-44b4-baf8-f6dfaba84a02","2"
"2a27fe06-2668-4bb9-8452-2348fecc67ae","1"
"2594d623-bf3b-4425-a9ae-7e93ee79c974","2"
"ef474e59-56ff-4a2f-977d-1420ae117439","1"
"595a72c0-39d1-40bf-9e8d-567485876ef7","0"
"f1d7900e-625d-4533-b305-b800509b8738","2"
"36a1c5c1-9fd4-462a-8a1c-e52a6d4b29e2","1"
"b9d119d8-70b8-4fa9-b70e-29ac492f6150","2"
"59597c31-70e4-4232-b936-77d079a270cd","1"
"e57c756d-15a8-4df8-b1b6-f3812a94f0b7","1"
"49bf6456-e83c-435b-9ba7-ff1eefd5adf5","0"
"b1dcbd6e-cb57-4929-bfa2-7faaef2e96a5","1"
"b6ecb3d3-b258-440e-96ab-de2af9b63ad8","1"
"9a4cbc7c-0920-4112-816f-aa828deb5a88","2"
"08b8cf2f-fa54-4447-be07-4f6cd5e13489","1"
"3a3a21a8-d3b1-4183-b514-ad4e777d6b70","1"
"4192e2c8-2227-4008-8a79-b85786ce97ab","1"
"afb2bedf-f07e-44a6-b8b3-21671b4a2f8f","2"
"294cf7d4-49d0-4dac-9eeb-4e6d0aa6c9db","2"
"8069fa03-245f-4e04-913f-827b9dede6f7","2"
"bb7c0781-628d-451e-a59d-599af332e471","2"
"8e0ffcf2-fad3-47f9-b338-457caa25a204","1"
"dd812a5c-bc0c-4b24-a8d9-f3b0da5f9b28","1"
"8c9b5692-2343-462e-9be1-d5434e37a21a","2"
"4bc2c5d7-08e1-4381-aa2f-51a81efa3740","2"
"6042b4dc-de6d-4135-bf63-efe1c1e27c7d","1"
"e968dd4c-e70c-4e1a-954c-7f3feb8f2adb","1"
"31467f4e-a158-4c68-90e2-d07d6cc56966","1"
"44f60dcc-d50c-4386-9877-a8085b750600","1"
"bbe75958-0b18-4296-bbaa-e4dd986c0171","1"
"5acec5d4-5ca0-447a-9089-d7a39410caf0","2"
"a7601464-d374-4bc1-a51b-9b7a8590a906","2"
"d86fd752-7de4-459d-8ddd-8ad4c03aa157","1"
"bbb673cc-ff9c-4408-8da4-8af73f6dbc7e","1"
"c61b4de4-2209-4241-b692-b24e40345bd5","2"
"afc0d9c5-d5b8-4759-987a-f25ac06fb9da","1"
"e3de5af8-d459-42b0-a562-afb2a833c43f","2"
"99958d91-d6d7-4e46-8364-6afee9335c45","1"
"8fe729dd-7fc1-49c2-a081-9281ef883e0c","1"
"ff3bd61f-fc45-4694-b8c3-dce5fbe40986","2"
"2352f039-25b7-4829-b63d-c817b10cb0dc","2"
"512e56a9-b567-4ae5-a107-778984a0a89b","2"
"be276b65-f312-407d-951a-1dc4900976b6","1"
"3e626076-6faa-4135-a9ae-c52973bb8687","2"
"bd8c2447-0644-4132-a059-d7d532a7bcc6","1"
"4e0d85c6-3013-424c-af72-2281f934711f","2"
"4e8b1254-9e06-4c2c-8cd0-1e8e176a6e85","1"
"b16a0892-4e8b-486a-9fa1-bbd048a1c518","0"
"9b21995f-700b-4d21-a4cd-11d1d2993db4","1"
"50aa66a2-5aa2-4f7e-be19-0c9b429003d4","1"
"2768214e-8d44-4b92-801a-609764f92d31","2"
"8fd8e02e-dc27-48cf-abf8-d293ee0334c5","2"
"c22d4969-4fc9-4202-9e91-51703984b91d","1"
"7de3abf0-0b65-4656-8b26-301f9620731b","1"
"404fef80-d076-4e06-a66a-bfad363467ff","1"
"3f29e2ab-77c6-49b7-b134-22148f51d0fd","2"
"fe3541fd-d7c2-4609-b729-13b3f3454be2","1"
"ad0b6ece-7fb2-4448-a96a-7089908e0945","1"
"432d39da-0b2b-45e5-b416-9b75710bf962","2"
"0c743b39-9ac2-44a0-9733-27380e63d99d","1"
"cb2b9a8b-90a7-41ef-b959-02e747a71bcd","2"
"3970fb2e-700c-45b5-92d8-a726771bcea8","1"
"7facd7c2-9d82-49b2-86b1-16971465d9db","2"
"07c4d885-45a8-45c7-b81f-43a7ad19acb0","2"
"01cd7310-c6aa-42bf-a823-992db152a8d9","1"
"f424cdc9-256f-4180-9f53-f8c6a63f66c3","1"
"55299402-ef84-4934-9a9e-ad53ee933970","0"
"7a4481da-3ac5-4bb0-9fbd-ee6283c39833","2"
"91a8a1d2-6b79-4e65-a590-771583a0f5b0","0"
"415eb53a-e4eb-4a4a-8ca0-ce3f2d0fecfe","0"
"e9765157-24af-4eca-bbda-48722c646d84","1"
"1aaab73d-9a60-45d0-98fc-1cf9fdb6f4ea","1"
"825b2260-a449-42eb-a982-b6532c7fd27a","2"
"bb2db772-e682-4189-b4b2-be172e694b15","2"
"91434b6a-9a6e-4b68-a927-75bf9a48d7ef","1"
"e29044cf-2a99-4d7f-bd3d-04eb634b2ce7","2"
"fb04d3f8-f2c2-446c-9421-e77824b178b3","1"
"61b7e66c-733c-47e3-9590-1154b23f1358","2"
"f905b17e-d72d-4e70-aec4-1adb59480fc8","1"
"ae1b3e11-59e5-4b6a-aab4-07e339712d84","1"
"f277f2f8-d1f0-4703-996e-6c6366a97d2a","2"
"d12bf388-8c33-4c6e-af78-bf03d4250e68","3"
"f21a0745-9e58-42f6-ba1a-469a22f1f2eb","1"
"9814aa5e-9486-4967-9375-960bb47db13e","2"
"ac5faf09-334d-4a07-84f2-d9d773024376","2"
"5ca90416-69f5-46c0-b062-66fdb2b8a7a5","1"
"4374f655-42ff-4a86-b87e-c7399817d609","2"
"bdf59c98-81b5-4ffd-bf8f-d4e945f919f9","3"
"d4d409e6-5c19-4324-aa5c-81c4b994589f","1"
"b1d56f1a-4d0e-4d0d-b792-33c5a418cec3","1"
"10889891-bc88-4c38-8677-f73649efa55d","1"
"69fe9c27-d787-42fd-b456-634b0436c027","1"
"376a1a9c-335b-4776-adcc-e280382d595c","1"
"cf04c9dc-e80b-435a-bc71-18dfa33e5c4d","1"
"0f5f2854-be0d-4d70-bec2-2b66b21d83c8","1"
"1d821f8f-b20a-4acf-a02c-6761766d22b8","2"
"6934d4ff-6f51-49a6-9bbe-bfebbcdfe881","1"
"52f3091d-f77d-41a2-b966-ba05d72bff4e","0"
"6ebdbd47-495a-494b-a96d-819c117f32df","2"
"93bf5417-2082-43fb-adde-6bb26f89ba00","2"
"f68827c7-0cea-48d2-9e90-75c1cd8fb7fc","1"
"31e75026-038f-4f84-be5f-870ae1632f51","1"
"28f05b3b-02f8-4cc3-9798-9835ce4e0d21","2"
"e02721ae-0d9d-4258-b5eb-a1403ab57de8","2"
"3613a933-7e75-4b9c-80a5-70c4b886ef12","0"
"9502c4ae-8e9f-43af-b49c-78aed9f5f16e","1"
"cd649313-36df-4c68-beb1-82ae9535e05a","2"
"58b6ef6d-fda5-4702-8581-57d85bbfbcbb","1"
"6889ba39-fb7c-46e1-b529-f74498d6cf62","2"
"b637e0e3-10ef-4e12-b912-7558a203c9f1","1"
"3f8e8d20-8760-4e99-98ea-c9d1405b4993","1"
"e763a259-edae-48d7-929a-36c1c93d9a8a","2"
"a6c98ad4-1e20-4311-8ebd-583a334dd5dc","1"
"7b2f8f0f-20c1-4cd6-aae2-2e587a2891e6","1"
"00011f6a-ef22-4f48-a5ea-9d7e3d8dc7f6","1"
"2a3d6c56-058a-4871-b7dc-278f80933ba8","2"
"e13a6b06-1e2a-42ee-862c-51593204c2ae","2"
"6d55f493-e464-4673-b052-fb9acc6b0e18","2"
"0cd1c403-3b76-4aed-a504-02b4c47c9a70","1"
"8fec15d7-312e-461f-9fac-9e5ce0414fc7","1"
"e8443056-1691-427e-b74d-c36f7fc89bc8","1"
"5286303c-ef29-4524-9593-c7d8872826c9","1"
"1a40495a-4443-40c0-b842-c9768a2483b3","1"
"24e8497e-b57d-47f6-b085-5c2f68896fa2","2"
"40b3cc14-c0af-4244-a685-1f7b840e67c2","1"
"ab16c02a-6b4a-4369-bed6-c1b2a394db96","0"
"1d420063-532f-4e84-9036-1ade47747dab","1"
"91242368-ec10-4bc0-bdb1-c2f19571eb5d","1"
"9c6d0f3f-fdac-4059-9c71-25f383e2986f","1"
"a2d4bc5e-1829-477d-bff1-c33c6ff0deab","1"
"8404db5a-a8ba-4964-a901-811ddc21a796","1"
"63c286a3-a595-4e76-8e3f-b7a8346d3643","0"
"ef91e6ce-3ad2-4cf4-a231-e37ca7a2307a","0"
"69891d7e-2ab5-4f07-979a-0e132e4aa9c3","1"
"7209f458-6ce7-43ae-9539-46a46786db2a","0"
"6601f631-02ab-48ab-b692-11e34e8b2dc2","2"
"bad285f4-46b8-4582-947d-1bbfb7b22116","1"
"354c6669-c65f-4274-89ce-75183825eb3a","1"
"a14e73e3-4d4a-49d3-befd-b571822e62c0","1"
"a8fd0bc6-d167-4cf2-88f2-b3eae8667e45","2"
"cc29c2a8-ca34-4d94-8459-b7842ad52f4a","2"
"0c177a07-2d0c-4d31-92b1-6e120cd6720a","2"
"75240cbe-e8d3-4b8f-9fc4-351532e655b4","1"
"6d34e765-dab5-4f6f-896d-86998a707af3","1"
"282a00f5-2ebe-446d-84ee-d88cfb671211","2"
"81e26750-d84b-48c8-8bd2-fcf4afdde64a","2"
"de6cfa3b-295f-4dbc-9ede-7945a42ecb7c","0"
"8266b76c-0a26-4989-8f48-06ccf615b03f","1"
"cb015311-bf07-47fc-adac-6bf673a8581e","0"
"ef6e76e0-4fe1-4b3d-8204-d4bc0747e0a8","2"
"ad7753ea-6e18-47e5-8e72-b4df2fe87e54","2"
"500a7a10-f572-4d19-ac82-43f5250f0279","1"
"a8312919-c614-4c3b-8faf-0171518f33d3","3"
"5aad913d-81fa-4c54-8b7e-85df2db037de","0"
"b6e1fd9e-3ffa-43c4-b853-044a34ab38da","0"
"f4981bde-a123-4082-9881-9f4715c6552f","2"
"e06bfa2f-faa6-405b-a8c0-9f889b4238b5","1"
"e8be9ee7-d6e7-48f6-97b1-60d641ac00cb","1"
"ccfd52f6-876d-4380-a8a0-5d8ce2619db4","2"
"60ee8f98-9bd5-4ac6-85ad-568f9693f491","1"
"78cf06a2-d460-4873-8032-f5d1915180f0","2"
"9433cedb-0928-4480-ad87-942787acaf88","2"
"81f5f0b2-42e4-4d11-81e0-108be860208b","2"
"f119e2de-1efa-4545-a5c0-0698bbb51c84","2"
"acd194ff-58a1-482e-9e70-21f49ea4c432","2"
"9b86091b-28e7-4a3c-a2ba-c8a260b57b7a","2"
"78795ad1-404c-4ce1-888b-46b456aaca1f","2"
"588e303d-9110-40b2-aef8-e784cfeb275a","2"
"51ea0563-f7bb-44fd-92f9-863a44c0c77e","2"
"cf625e88-33b3-4963-872c-ade2fb72c8b0","1"
"a62fbba9-d682-4e12-bdb0-73f18d7e77ef","1"
"a4be2a1d-1d4b-4e8c-b5d9-30dcf396ecd8","1"
"ab618358-16bc-4342-832c-ff6bfa18a3ac","3"
"5a492d16-44d2-4f31-a7f5-4ea42addb7e7","1"
"c2c8b57e-8f1d-40d6-9ab4-cc3209d2058a","1"
"e20b4781-bcc5-4acc-9766-b108ba2e9c8d","2"
"da102b1a-343f-4867-be4c-09aa77bf4b8f","1"
"8d5dcfc1-d595-40a5-8272-a202a56a3633","1"
"089a88f1-993e-4960-82bc-03a2103b9a99","2"
"34179d74-73b9-44fc-8991-2c74063c28e2","2"
"c06eea88-eea1-4503-b5b7-4ba076a493b1","2"
"b985655f-81ed-40de-9026-f560c0aaf900","1"
"92e5bed2-c021-4fbf-9da3-fec97e8e6656","2"
"75370387-e9cf-4cca-8655-c9dafacff0fa","1"
"34941d64-6c13-485b-8b64-eb32cd28708e","1"
"af1a52e1-9b85-42f8-a58d-28e4e1e0ccc9","1"
"80194c02-ed5b-445c-9721-382f69947aa5","2"
"bb0eb362-d284-46e1-8e45-e6a52cbd82eb","2"
"81b66515-c206-4783-bfa9-c9e53a9462b4","1"
"02e52b6f-9468-47ce-b055-50606dbfeb2d","0"
"08d63ed9-139a-481d-bd66-501c5516b7d3","1"
"b5452cc4-9ba0-4e10-a2f2-3468a8743c3d","1"
"5f0a6c12-fe3e-4870-bff1-60d652ea5852","2"
"fb9bcb00-fe52-409d-9496-000dc877e9c5","2"
"9f3d29ae-3e18-4ed5-849b-a7271e688b43","1"
"f78164d0-68c8-47a5-8aba-c46422828a15","1"
"ad680e52-68db-45c8-8bc0-b99f451e856c","1"
"3e7b8993-04f5-4f3b-a036-55d9a3af3037","1"
"3368206f-98de-42d4-a9b2-9632fd73829d","1"
"cbd39c8b-e610-45b9-b37e-ca65f7a1cc07","0"
"dc166d68-ad2c-4b9f-a665-67b3a1d3132a","1"
"ca7f2cbb-3943-472d-90fb-0e0a781f58f0","1"
"56ef3e0a-1826-4932-8f63-67f3f755947b","1"
"b0b9cfb7-cf28-4745-afe6-cf1a9dfe550e","2"
"e9fd1d48-5575-4d94-a416-dd33ecaebd00","1"
"37f9e167-499f-41e6-ac5b-a7acc9fa1055","2"
"cdfdfa4b-7a30-43bc-9724-c9e4e0d00c39","1"
"7407d277-9d39-4c96-ae5a-486cc4945dab","2"
"1803821d-d23b-475d-9476-2d3d1073d680","2"
"9f2e4565-ea7c-4fed-b8cb-6ac2b30158ca","1"
"40387338-9e1e-42a6-ab0f-f72144f2e1c1","1"
"e8cb6384-f58d-4e84-8be4-bedafc660119","1"
"bfc9dcad-07b1-488b-a768-0eef08531f78","0"
"fc475d58-dc1f-4976-a2fb-599ea994f63f","2"
"4e542cd2-df18-4545-9702-b1392a308433","2"
"ccdb340c-3ead-40ab-b811-ea13aa88bac0","1"
"dbba40c2-b999-4e8b-959c-6f0115be7516","1"
"603bd7e0-54bb-42da-98da-31856ea48530","2"
"a40a20e0-444b-475c-978a-273d544b1cd4","1"
"0c85f1f2-5a1a-40ef-8160-11f51c82292a","1"
"89cdabd6-b173-4b5b-9afe-472fb151f95d","2"
"9b9d1e56-c988-4caa-87df-0b286eb8bf64","2"
"a777d973-d0aa-402b-9b62-1b94b29afcf4","1"
"ce67b11f-af5a-42d7-9c4e-706a57f9bdc6","2"
"085ed8ae-43ae-4d0b-b5fe-eb14fc385ba5","2"
"0f577c80-60e2-43f5-b9b9-96a5de6ea6d3","2"
"02661836-eb9d-4f6a-9f8a-c306fc2324c1","3"
"ee6dd395-6cdc-4ca0-8f6e-c87994dd5130","1"
"18a14072-784f-4c47-b01d-521b1801913d","2"
"2953a1b6-1641-455d-804d-d2204fce0b95","2"
"882be08a-8bf5-40f3-880e-b02f8543a0bd","1"
"16d2ac81-1843-49e1-92d2-82448ef45da2","1"
"f0d9e468-dc79-4f26-972d-7be724a641ba","2"
"05633a03-a3ed-4782-8314-89110d4e6c5c","2"
"fc51adb2-5503-4a98-a2f1-56894d565cca","2"
"774ce42f-62ae-48ff-9718-87937a8a7cdd","1"
"33c2e21c-34ff-4748-b917-497738012734","1"
"89a76986-4070-4f5d-a3e7-1ad829af1817","1"
"6f42dc7e-30d6-45a4-a52e-6e98a4d3ecb8","2"
"25fbe415-2e23-46d7-b6c0-87595493df7c","1"
"f6557f0e-805d-4fa5-8db0-3e078335670e","2"
"956732d5-206d-4354-8b7f-66bb4f3744e4","1"
"4d0e0601-b5c0-41f0-a967-49d18db66dd2","2"
"e8aadcb2-62a0-4b9f-bcd0-d3ce2b4e6691","2"
"3b8e87dd-d5e7-4a8c-9530-043c3d23a61a","2"
"73428efb-2680-4f50-8fc1-572dc9577159","1"
"0c97db81-e3a6-47b7-89cd-09c368d64c2c","1"
"d0d1e79b-c29e-4355-a1b3-0714b523d50b","1"
"6f35242f-890e-48df-941f-aa758f1b59d9","2"
"c26dd8e4-ab6a-4b24-bb8c-d2be797e6df7","2"
"aa575448-3d24-441f-a8d5-de2b6076cb7f","1"
"a005090b-4a6f-4908-94bd-af5d754ea64e","1"
"c4dceff7-1b38-44c9-96f6-19c53e47a3b1","0"
"40b7f0af-67b2-41db-9343-36e014452a2a","1"
"4dfb372f-c0bd-45c8-b5d7-46fb3efeb882","0"
"a6a18d77-803e-4cd4-aa48-6c0183446d3d","1"
"8abdfb2f-14b1-4841-ab86-edea29644ef8","2"
"274d90fd-e38d-4893-877b-93deaa533012","3"
"4d7e2624-6d12-44eb-90a7-609dbe862430","1"
"20fe21ca-930b-48cf-ba62-9b066207d598","1"
"28aa6524-6a02-4f32-b185-2ec639e6f156","2"
"29ae75e1-298c-42fc-a019-c88b6dfec54f","1"
"9599a9bc-1209-4a90-ba2e-34bbaed77d1c","0"
"5268968d-c038-4f03-9d9b-f2cbde592113","2"
"797dca7b-fbeb-467b-8e1c-c618ee441966","1"
"df67a7b1-73e7-472f-b5aa-fc6f22b3c2f9","1"
"951b5187-ea56-4e67-ad80-7879dedbb0c0","1"
"d326a50b-5a6c-4e95-b091-8db21377ab18","2"
"df872e67-a258-4955-824b-bb53b30d89f6","1"
"7e85c125-bc45-4a74-a463-54465042a4d9","1"
"0a237bf1-f103-4aba-ad9a-9a542fa22dd6","0"
"9e3e9f94-fbbb-45c5-be56-19a74b97ad35","1"
"1b86de0f-7d8b-4b50-84c1-0ab398eb4f00","1"
"f5cfdd34-79fc-47c3-8a41-39a93f95e242","1"
"69d9b871-4334-4fe9-a365-42bba182ce6e","0"
"a33de6aa-cb29-4435-8dbf-1aa543c6c8d3","2"
"bdbd8e9c-fc8b-433b-ae05-b5a4417c6b69","2"
"f844398f-86d2-443a-9f2a-5e6517eef1da","2"
"d49b9aed-643e-4d13-afb9-50389a5f3604","2"
"9d7957a8-38c6-48af-b2ff-8c032d1e9894","1"
"95cc06ff-6661-4eb7-bb05-bb6d993b7919","1"
"15f0a3d6-2f18-4ef0-bbda-588f8644f6d8","2"
"21b323ef-b20e-4157-a0a7-487a75273576","1"
"12d81e79-1d89-4e44-b8f3-07b66f56812e","2"
"b4b69a84-885a-4f5d-a79d-5e67d72684c4","0"
"2db67b96-025b-42be-a598-cec579faf5ed","1"
"52c1d96c-b3cd-460e-89fb-77adee212af3","1"
"36038b83-f8d9-47e4-99b5-f6e785a1414f","2"
"4cb75536-dfe0-420c-be14-43862b8a0fb6","1"
"05255e7f-6e4f-44f1-b223-81bdf70a97be","1"
"bfeaf1af-a6b2-425d-9258-875f64190ad9","2"
"e8ecfdf8-8fb2-4c5b-af24-7496f3d890ec","1"
"6d3913f3-a2fc-4bf9-973f-e25a67d20554","1"
"92f2cd55-1d7f-451e-a6c3-26e0e898d30c","2"
"5c3bffed-09e4-455a-85b3-616eb82f48f6","2"
"1d2c98be-7be0-4eb4-8245-b43fed455a41","1"
"a012f1f0-e486-416d-b0eb-ca4a0b622e02","1"
"a4d76c5c-3fd4-41bf-bd40-ff39431511da","1"
"1437e74c-f0c1-4789-bedb-e41918b8fe03","2"
"bb0dd788-b0b5-43d6-b529-85e821c90953","1"
"ffda0914-2f87-4822-a002-443b7333d7d5","1"
"d5fcd09a-92b4-4670-8656-52d9184e37d6","3"
"0e8f6161-ce28-45aa-b94a-200eb2530878","2"
"5a218653-f256-4925-a022-29b03b5d34f5","2"
"2b3ef091-e062-4d74-a7f1-5bfe832d3382","1"
